2025/07/31	589059	中銀ｶｰﾄﾞ JCB			未照合	2025/07/01		普通預金		中国銀行	423	423				諸口							2026/04/13 07:45:00	中銀ｶｰﾄﾞ JCB	中国銀行	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														中銀ｶｰﾄﾞ JCB
2025/07/31	7130421	該当なし			未照合	2025/07/01		普通預金		ﾏｰﾄｼｽﾃﾑｽﾞ ﾏｰﾄｼｽﾃﾑｽﾞ もみじ福山支店 車両	424	424				カ)オリコオ－トリ－ス ㈱ﾌﾞﾙｰｵｰｼｬﾝｽ カ)オリコオ－トリ－ス ㈱ﾌﾞﾙｰｵｰｼｬﾝｽ 売掛金							2026/04/13 07:45:00	該当なし	ﾏｰﾄｼｽﾃﾑｽﾞ ﾏｰﾄｼｽﾃﾑｽﾞ もみじ福山支店 車両	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														ﾏｰﾄｼｽﾃﾑｽﾞ ﾏｰﾄｼｽﾃﾑｽﾞ もみじ福山支店 車両
2025/07/31	265547	㈲三愛運輸様 SB23953/23939 ㈲三愛運輸様 SB23953/23939			未照合	2025/07/01		普通預金		もみじ福山支店 整備	461	461				売掛金							2026/04/13 07:45:00	㈲三愛運輸様 SB23953/23939 ㈲三愛運輸様 SB23953/23939	もみじ福山支店 整備	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														㈲三愛運輸様 SB23953/23939 ㈲三愛運輸様 SB23953/23939
2025/07/31	239170	宇田製菓㈱様 SB23915 宇田製菓㈱様 SB23915			未照合	2025/07/01		普通預金		広島銀行② 整備	464	464				売掛金							2026/04/13 07:45:00	宇田製菓㈱様 SB23915 宇田製菓㈱様 SB23915	広島銀行② 整備	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														宇田製菓㈱様 SB23915 宇田製菓㈱様 SB23915
2025/07/31	13337643	ｺﾝｸｴｽﾄ様 6月分相殺			未照合	2025/07/01		普通預金		広島銀行②	507	507				諸口							2026/04/13 07:45:00	ｺﾝｸｴｽﾄ様 6月分相殺	広島銀行②	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														ｺﾝｸｴｽﾄ様 6月分相殺
2025/08/07	17650	該当なし			未照合	2025/08/01		普通預金		ｰﾄｼｽﾃﾑｽﾞ356145 ｰﾄｼｽﾃﾑｽﾞ356145 もみじ福山支店 預かり法定費用	520	520				日本ｶｰｿﾘｭｰｼｮﾝｽﾞ㈱自賠責㈱ﾌﾞﾙｰｵｰｼｬﾝｽﾏ 日本ｶｰｿﾘｭｰｼｮﾝｽﾞ㈱自賠責㈱ﾌﾞﾙｰｵｰｼｬﾝｽﾏ 08/08 預り金							2026/04/13 07:45:00	該当なし	ｰﾄｼｽﾃﾑｽﾞ356145 ｰﾄｼｽﾃﾑｽﾞ356145 もみじ福山支店 預かり法定費用	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														ｰﾄｼｽﾃﾑｽﾞ356145 ｰﾄｼｽﾃﾑｽﾞ356145 もみじ福山支店 預かり法定費用
2025/08/15	250295	中銀ｶｰﾄﾞ JCB			未照合	2025/08/01		普通預金		中国銀行	559	559				諸口							2026/04/13 07:45:00	中銀ｶｰﾄﾞ JCB	中国銀行	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														中銀ｶｰﾄﾞ JCB
2025/08/15	18102	中銀ｶｰﾄﾞ VISA 中銀ｶｰﾄﾞ VISA 大幡一樹様 SB24047			未照合	2025/08/01		普通預金		中国銀行 整備	560	560				売掛金							2026/04/13 07:45:00	中銀ｶｰﾄﾞ VISA 中銀ｶｰﾄﾞ VISA 大幡一樹様 SB24047	中国銀行 整備	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														中銀ｶｰﾄﾞ VISA 中銀ｶｰﾄﾞ VISA 大幡一樹様 SB24047
2025/08/15	3722	国税還付金 源泉所得及び復興税 国税還付金 源泉所得及び復興税			未照合	2025/08/01		普通預金		広島信用金庫 その他	562	562				未収入金							2026/04/13 07:45:00	国税還付金 源泉所得及び復興税 国税還付金 源泉所得及び復興税	広島信用金庫 その他	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														国税還付金 源泉所得及び復興税 国税還付金 源泉所得及び復興税
2025/08/15	880000	該当なし			未照合	2025/08/01		普通預金		ｴｽﾄ清水勝重様 ｴｽﾄ清水勝重様 もみじ福山支店 整備	569	569				東京海上日動火災保険㈱ SB23814 ｺﾝｸ 東京海上日動火災保険㈱ SB23814 ｺﾝｸ 売掛金							2026/04/13 07:45:00	該当なし	ｴｽﾄ清水勝重様 ｴｽﾄ清水勝重様 もみじ福山支店 整備	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														ｴｽﾄ清水勝重様 ｴｽﾄ清水勝重様 もみじ福山支店 整備
2025/08/15	117417	ｷﾑﾗﾕﾆﾃｨ㈱様 SB23980/23992/23861 ｷﾑﾗﾕﾆﾃｨ㈱様 SB23980/23992/23861			未照合	2025/08/01		普通預金		もみじ福山支店 整備	570	570				売掛金							2026/04/13 07:45:00	ｷﾑﾗﾕﾆﾃｨ㈱様 SB23980/23992/23861 ｷﾑﾗﾕﾆﾃｨ㈱様 SB23980/23992/23861	もみじ福山支店 整備	普通預金.pdf	140Fg34UWrvdYC8Gjo1nr1WmmHXHOCnf3	2026-04-13T05:22:09	入金														ｷﾑﾗﾕﾆﾃｨ㈱様 SB23980/23992/23861 ｷﾑﾗﾕﾆﾃｨ㈱様 SB23980/23992/23861
